unitid,year,offering_highest_level,inst_size,hbcu,medical_degree,tribal_college,land_grant,inst_affiliation,oncampus_housing,calendar_system,study_abroad,dual_credit,ap_credit,employment_services,placement_services,oncampus_daycare,disability_indicator
381255,2014,2,1,0,0,0,0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
381282,2014,2,1,0,0,0,0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
381325,2014,2,1,0,0,0,0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
381334,2014,2,1,0,0,0,0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
381352,2014,7,1,0,0,0,0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
381361,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
381370,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
381404,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
381459,2014,9,1,0,0,0,0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
381486,2014,4,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
381529,2014,2,1,0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
381617,2014,5,1,0,0,0,0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
381635,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
381644,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
381699,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
381705,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
381732,2014,4,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
381750,2014,4,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
381787,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
381866,2014,1,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
381909,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
381945,2014,3,1,0,0,0,0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
382063,2014,7,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
382258,2014,2,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
382267,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
382276,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
382416,2014,2,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
382461,2014,4,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
382504,2014,3,1,0,0,0,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
382771,2014,3,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
382780,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
382896,2014,3,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
382902,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
382911,2014,3,1,0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
382957,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
383020,2014,7,1,0,0,0,0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
383084,2014,2,2,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
383163,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
383172,2014,1,1,0,0,0,0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
383190,2014,3,2,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
383251,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
383279,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
383297,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
383312,2014,2,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
383330,2014,2,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
383367,2014,2,1,0,0,0,0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
383400,2014,4,1,0,0,0,0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
383464,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
383507,2014,2,1,0,0,0,0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
383525,2014,2,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
383765,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
383792,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
383899,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
383950,2014,3,1,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
383996,2014,4,1,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
384254,2014,5,1,0,0,0,0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
384306,2014,7,1,0,0,0,0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
384333,2014,3,3,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
384342,2014,3,3,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
384412,2014,7,1,0,0,0,0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
384421,2014,5,1,0,0,0,0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
385008,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
385132,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
385503,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
385549,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
385619,2014,7,2,0,0,0,0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
386153,2014,2,1,0,0,0,0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
386472,2014,5,1,0,0,0,0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
387660,2014,4,1,0,0,0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387819,2014,4,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
387925,2014,3,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
388043,2014,3,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
388520,2014,5,1,0,0,0,0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
388663,2014,4,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
389727,2014,3,1,0,0,0,0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
389860,2014,2,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
390701,2014,7,5,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
390905,2014,2,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
391005,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
391333,2014,2,1,0,0,0,0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
391546,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
391564,2014,1,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
391582,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
391759,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392257,2014,4,2,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
392354,2014,4,1,0,0,0,0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392415,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
392798,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
392840,2014,5,1,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
393180,2014,3,1,0,0,0,0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
393524,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
393649,2014,2,2,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
393861,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
393977,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
395195,2014,2,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395362,2014,3,2,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
395690,2014,1,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
397270,2014,7,1,0,0,0,0,2.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
397942,2014,2,2,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
398130,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
398574,2014,3,2,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
399212,2014,3,4,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
399869,2014,5,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
399911,2014,7,1,0,0,0,0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
400080,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
400187,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
401223,2014,9,1,0,0,0,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
401250,2014,9,1,0,0,0,0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
401339,2014,4,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
401481,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
401764,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
402563,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
402615,2014,9,1,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
402776,2014,5,1,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
402800,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
402828,2014,9,1,0,0,0,0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
403414,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
403469,2014,3,2,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
403478,2014,3,2,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
403487,2014,3,2,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
404037,2014,1,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
404055,2014,3,1,0,0,0,0,2.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
404073,2014,6,2,0,0,0,0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
404082,2014,6,2,0,0,0,0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
404222,2014,9,1,0,0,0,0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404338,2014,7,1,0,0,0,0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
404365,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
404374,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
404383,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
404426,2014,3,2,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
404499,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
404505,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
404514,2014,4,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
404648,2014,6,2,0,0,0,0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
404684,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
404718,2014,2,1,0,0,0,0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
404806,2014,5,1,0,0,0,0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
404912,2014,3,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
404994,2014,3,2,0,0,0,0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
405012,2014,4,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
405021,2014,4,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
405058,2014,5,1,0,0,0,0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
405076,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
405748,2014,2,1,0,0,0,0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
405854,2014,5,1,0,0,0,0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
405872,2014,3,2,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
405997,2014,8,2,0,0,0,0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
406024,2014,3,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
406033,2014,3,2,0,0,0,0,2.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
406149,2014,1,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
406194,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
406200,2014,5,2,0,0,0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
406219,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
406325,2014,2,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
406361,2014,2,1,0,0,0,0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
406413,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
406422,2014,2,1,0,0,0,0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
406486,2014,1,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
406495,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
406547,2014,5,1,0,0,0,0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
407009,2014,9,2,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
407054,2014,1,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
407063,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
407090,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
407142,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
407151,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
407179,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
407285,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
407319,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
407328,2014,3,1,0,0,0,0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
407355,2014,4,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
407391,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
407407,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
407425,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
407434,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
407452,2014,2,1,0,0,0,0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
407461,2014,2,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
407470,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
407489,2014,2,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
407513,2014,2,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
407522,2014,1,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
407568,2014,4,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
407577,2014,2,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
407595,2014,2,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
407601,2014,2,1,0,0,0,0,1.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
407629,2014,9,2,0,1,0,0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
407683,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
407708,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
407726,2014,4,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
407735,2014,4,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
407832,2014,4,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
408039,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
408066,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
408163,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
408312,2014,3,1,0,0,0,0,2.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
408385,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
408394,2014,3,1,0,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
408729,2014,3,1,0,0,0,0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
408844,2014,7,2,0,0,0,0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
408862,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
409032,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
409069,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
409120,2014,2,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
409193,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
409254,2014,7,1,0,0,0,0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
409315,2014,5,5,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
409537,2014,2,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
409591,2014,4,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
409616,2014,9,1,0,0,0,0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
409670,2014,3,1,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
409698,2014,7,3,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
409829,2014,5,1,0,0,0,0,2.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
409838,2014,5,1,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
409874,2014,3,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
410070,2014,3,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
410256,2014,1,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
410283,2014,3,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
410496,2014,3,1,0,0,0,0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
410502,2014,5,2,0,0,0,0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
410520,2014,4,1,0,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
410788,2014,4,1,0,0,0,0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
410797,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
410964,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
411055,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
411374,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
411684,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
411754,2014,4,1,0,0,0,0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
412003,2014,3,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
412173,2014,3,1,0,0,0,0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
412535,2014,2,1,0,0,0,0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
412544,2014,2,1,0,0,0,0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
412599,2014,5,1,0,0,0,0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
412650,2014,1,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
413176,2014,2,1,0,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
413343,2014,2,1,0,0,0,0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
413413,2014,9,5,0,0,0,0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
413617,2014,5,1,0,0,1,1,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
413626,2014,4,1,0,0,1,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
413644,2014,7,1,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
